           Date        Open        High         Low       Close   Adj Close    Volume  Sentiment
203  2020-10-21  143.839996  145.729996  143.839996  144.399994  142.715424   4371400   0.000000
204  2020-10-22  144.190002  144.559998  142.690002  143.550003  141.875336   4448000  -0.226300
205  2020-10-23  143.970001  144.139999  142.850006  143.850006  142.171844   3513500  -0.154633
206  2020-10-26  142.839996  143.119995  140.940002  142.160004  140.501556   5370600   0.000000
207  2020-10-27  142.050003  143.699997  141.970001  142.869995  141.203262   3943700   0.000000
208  2020-10-28  140.960007  142.130005  139.880005  140.039993  138.406281   5616400  -0.659700
209  2020-10-29  140.000000  141.110001  138.699997  139.919998  138.287689   5051300  -0.129700
210  2020-10-30  139.179993  140.089996  137.369995  138.750000  137.131332   6200600   0.542300
211  2020-11-02  140.589996  140.809998  139.029999  140.399994  138.762085   5525200   0.145850
212  2020-11-03  141.649994  144.160004  141.570007  142.779999  141.114304   5137700   0.000000
213  2020-11-04  141.570007  144.389999  141.339996  141.960007  140.303894   5975800   0.000000
214  2020-11-05  144.000000  144.229996  142.940002  143.470001  141.796280   4734200   0.000000
215  2020-11-06  144.360001  146.220001  143.550003  145.770004  144.069443   5399500   0.000000
216  2020-11-09  148.000000  148.199997  143.479996  143.539993  141.865448   9399500   0.000000
217  2020-11-10  143.750000  146.440002  143.529999  145.559998  143.861893   6066400   0.000000
218  2020-11-11  146.919998  148.960007  146.399994  147.979996  146.253647   6268600   0.000000
219  2020-11-12  148.479996  148.710007  147.100006  148.229996  146.500732   4188100  -0.586050
220  2020-11-13  148.940002  150.940002  147.520004  150.539993  148.783783   6579400   0.000000
221  2020-11-16  150.529999  153.399994  149.279999  152.440002  150.661621  11520100  -0.279575
222  2020-11-17  150.500000  153.240005  149.179993  149.369995  147.627441  14237200   0.000000
223  2020-11-18  149.860001  151.669998  149.050003  149.089996  147.350708   8312300   0.000000
224  2020-11-19  149.460007  152.449997  149.320007  152.119995  150.345352   6196900   0.310700
225  2020-11-20  151.169998  152.759995  149.809998  150.240005  148.487305   7312400   0.000000
226  2020-11-23  150.369995  151.399994  149.369995  150.929993  149.169235   6185700   0.142133
227  2020-11-24  151.740005  151.979996  150.270004  151.360001  149.594238   5718400   0.186800
228  2020-11-25  151.250000  152.389999  151.210007  151.830002  150.058746   4611100   0.115350
229  2020-11-27  152.149994  152.720001  151.100006  151.600006  149.831421   3666500   0.177900
230  2020-11-30  151.600006  152.949997  150.100006  152.789993  151.007523  10898500   0.177900
231  2020-12-01  153.600006  153.660004  151.660004  152.639999  150.859299   7645100   0.000000
232  2020-12-02  152.000000  152.619995  149.529999  150.520004  148.764038   7849000   0.000000
233  2020-12-03  150.279999  150.279999  148.389999  149.300003  147.558273   8575300   0.220200
234  2020-12-04  149.509995  149.509995  147.580002  148.910004  147.172806   6963100   0.000000
235  2020-12-07  148.460007  148.990005  147.160004  148.110001  146.382141   6159700   0.000000
236  2020-12-08  147.360001  149.850006  147.179993  149.449997  147.706512   6905500   0.000000
237  2020-12-09  150.000000  150.000000  147.889999  148.270004  146.540268   6713200   0.000000
238  2020-12-10  147.750000  148.149994  146.570007  147.039993  145.855820   6884100   0.000000
239  2020-12-11  146.919998  147.509995  145.940002  147.000000  145.816162   5620300   0.000000
240  2020-12-14  147.699997  147.720001  145.399994  145.649994  144.477020   8362700   0.037975
241  2020-12-15  145.520004  146.360001  144.860001  145.580002  144.407593  10623800   0.710950
242  2020-12-16  146.240005  146.889999  145.080002  145.429993  144.258789   8550300   0.000000
243  2020-12-17  146.059998  146.440002  145.149994  146.100006  144.923401  10226500   0.000000
244  2020-12-18  146.619995  147.179993  145.160004  145.949997  144.774612  13794700   0.000000
245  2020-12-21  145.500000  146.669998  145.059998  145.970001  144.794449   8517700   0.000000
246  2020-12-22  145.149994  146.229996  143.139999  144.199997  143.038696  12533000   0.000000
247  2020-12-23  143.539993  144.220001  142.300003  143.220001  142.066605   6810200   0.000000
248  2020-12-24  143.539993  144.389999  143.179993  143.500000  142.344345   3018200   0.000000
249  2020-12-28  144.039993  145.300003  143.330002  145.220001  144.050491   6448300   0.000000
250  2020-12-29  145.639999  145.850006  143.589996  144.300003  143.137909   5979400   0.095733
251  2020-12-30  144.880005  145.149994  143.940002  144.179993  143.018860   6250400  -0.307100
