           Date        Open        High         Low       Close   Adj Close    Volume  Sentiment
171  2019-09-06  128.880005  129.229996  128.070007  128.210007  123.189758   6758300  -0.185800
172  2019-09-09  128.000000  128.160004  126.589996  126.949997  121.979080   7684700  -0.417940
173  2019-09-10  127.339996  129.550003  126.339996  129.550003  124.477280   8239500  -0.255300
174  2019-09-11  129.860001  131.279999  129.080002  131.169998  126.033844   6203600  -0.278700
175  2019-09-12  131.360001  131.770004  130.059998  130.429993  125.322807   5250000  -0.314967
176  2019-09-13  131.330002  131.570007  129.960007  130.779999  125.659126   5369800  -0.545650
177  2019-09-16  130.110001  130.750000  129.330002  129.539993  124.467667   5101700  -0.368450
178  2019-09-17  129.600006  130.500000  129.110001  129.669998  124.592583   4976400   0.000000
179  2019-09-18  129.899994  130.559998  128.779999  130.410004  125.303619   4373600   0.557400
180  2019-09-19  129.630005  131.190002  129.360001  130.110001  125.015358   4730100   0.000000
181  2019-09-20  131.000000  132.000000  130.289993  131.649994  126.495056  12053100  -0.345700
182  2019-09-23  131.020004  132.050003  130.490005  131.740005  126.581528   5183700  -0.411100
183  2019-09-24  132.100006  132.779999  131.339996  131.550003  126.398972   7102600   0.052869
184  2019-09-25  131.500000  131.570007  130.229996  130.990005  125.860901   4522900   0.081471
185  2019-09-26  131.089996  131.309998  128.029999  128.850006  123.804710   7545800   0.000000
186  2019-09-27  128.610001  129.399994  126.699997  128.600006  123.564491   6006500   0.212300
187  2019-09-30  129.070007  130.279999  129.000000  129.380005  124.313942   6552100   0.000000
188  2019-10-01  130.020004  130.800003  129.770004  129.990005  124.900063   7673000  -0.537550
189  2019-10-02  132.759995  134.699997  131.220001  132.000000  126.831352  12051800   0.172375
190  2019-10-03  131.639999  132.369995  130.009995  131.190002  126.053070   6997600   0.000000
191  2019-10-04  131.339996  133.720001  131.250000  133.660004  128.426361   7233300  -0.106067
192  2019-10-07  133.089996  133.820007  132.139999  133.160004  127.945923   5427200  -0.735100
193  2019-10-08  132.449997  133.259995  131.490005  131.839996  126.677612   7870400   0.095450
194  2019-10-09  131.139999  131.250000  128.520004  129.220001  124.160210   7787700   0.000000
195  2019-10-10  128.949997  130.119995  128.630005  129.059998  124.006470   5119700  -0.012900
196  2019-10-11  131.139999  132.619995  130.820007  131.330002  126.187592   7161400   0.000000
197  2019-10-14  131.360001  131.360001  130.419998  130.720001  125.601471   5700000   0.229400
198  2019-10-15  133.000000  134.250000  132.100006  132.839996  127.638466  10008800   0.031533
199  2019-10-16  134.899994  136.589996  133.800003  135.169998  129.877228  12434200   0.271150
200  2019-10-17  135.960007  137.490005  135.649994  136.169998  130.838058   8434000   0.049438
201  2019-10-18  133.309998  134.389999  127.699997  127.699997  122.699722  25868700   0.106860
202  2019-10-21  128.669998  129.669998  127.059998  128.020004  123.007195  13823600   0.292950
203  2019-10-22  128.759995  130.539993  128.089996  129.199997  124.140984   7613700  -0.110333
204  2019-10-23  129.660004  130.479996  129.070007  129.899994  124.813583   6693400   0.120400
205  2019-10-24  130.419998  130.580002  126.099998  127.500000  122.507553  12111600  -0.113333
206  2019-10-25  127.830002  129.100006  127.309998  128.350006  123.324280   6947300   0.000000
207  2019-10-28  128.619995  130.000000  128.509995  129.179993  124.121773   7876300  -0.168175
208  2019-10-29  129.699997  129.970001  128.559998  129.119995  124.064117   4506300   0.164633
209  2019-10-30  133.300003  133.529999  131.729996  132.839996  127.638466   9627600  -0.476700
210  2019-10-31  132.380005  132.839996  130.889999  132.039993  126.869774   7686700   0.287400
211  2019-11-01  132.050003  133.000000  131.139999  131.199997  126.062668   5541800   0.000000
212  2019-11-04  131.800003  131.949997  130.089996  130.229996  125.130646   6140300   0.000000
213  2019-11-05  130.529999  131.470001  129.679993  130.419998  125.313232   6257300  -0.318200
214  2019-11-06  130.419998  131.479996  129.699997  130.960007  125.832077   5450000  -0.051600
215  2019-11-07  131.729996  132.380005  131.009995  131.429993  126.283661   5873700  -0.208300
216  2019-11-08  131.300003  133.039993  130.970001  133.000000  127.792191   5003000   0.106067
217  2019-11-11  132.270004  132.520004  131.330002  131.979996  126.812134   4371400   0.354800
218  2019-11-12  132.000000  132.089996  131.020004  131.350006  126.206795   5228700   0.000000
219  2019-11-13  131.039993  131.490005  130.720001  131.270004  126.129944   5885400   0.000000
220  2019-11-14  131.029999  131.360001  130.139999  130.960007  125.832077   4217500   0.000000
221  2019-11-15  131.250000  134.970001  130.779999  134.940002  129.656235  10495100   0.000000
222  2019-11-18  134.220001  135.690002  132.660004  134.830002  129.550537   9291800   0.164633
223  2019-11-19  135.000000  135.190002  134.210007  134.820007  129.540909   5192200  -0.415800
224  2019-11-20  135.110001  136.339996  134.070007  135.940002  130.617081   7594400   0.255300
225  2019-11-21  135.940002  136.850006  135.000000  136.440002  131.097504   6424900   0.264950
226  2019-11-22  136.649994  138.630005  136.500000  138.070007  132.663666   9235800   0.006000
227  2019-11-25  137.059998  137.649994  136.240005  137.179993  132.721710   6111900   0.000000
228  2019-11-26  136.470001  137.339996  135.149994  137.169998  132.712051  10636500  -0.330033
229  2019-11-27  137.160004  138.250000  136.899994  137.750000  133.273209   5523000  -0.127650
230  2019-11-29  137.600006  138.270004  136.940002  137.490005  133.021652   3278900  -0.146800
231  2019-12-02  137.720001  137.850006  136.850006  137.360001  132.895889   4717100  -0.412733
232  2019-12-03  136.910004  137.449997  136.160004  137.160004  132.702362   5741400   0.368867
